NDID,Product_Name,grams_Pro_per_100g,grams_Fat_per_100g,grams_Cho_per_100g,Category_1,Category_2,Category_3,Serving_Size,Store,Package_Amount,Price_per_Package
ND00569,Chobani Greek Yogurt Pomegranate on the Bottom Non-fat,8,0,12.66666667,Dairy_and_Egg,Yogurt,Greek,1 container,PB,150,1.25
ND00570,Chobani Greek Yogurt Strawberry on the Bottom Non-fat,8,0,12.66666667,Dairy_and_Egg,Yogurt,Greek,1 container,PB,150,1.25
ND00780,Dole Wildly Nutritious Signature Blends - Mixed Berries (frozen),0.714285714,0.357142857,12.76785714,Fruits,Berries,Other,1 cup,WD,340,3.89
ND00526,Carrefour Yogurt Bianco dolce- Cremoso,3.28,3.44,12.8,Dairy_and_Egg,Yogurt,Flavored,1 cup,I,250,N/A
ND01672,Del Monte Sweet Peas (canned),3.2,0,12.8,Vegetables,Green,Peas,0.5 cup,PB,241,0.95
ND01860,"Stonyfield Farm Organic Yobaby Yogurt (made with whole milk), mango (3 banana and 3 mango)",3.539823009,3.539823009,12.83185841,Baby_Foods,Baby_Dairy,Null,1 Container,PB ,680,3.99
ND01398,Hunt's Tomatoes Puree (canned),3.225806452,0,12.90322581,Sauces_Soups_Condiments_Dressing,Sauces,Tomato,0.25 cup,PB,822,2.19
ND00451,Gustafson Dairy Farms Whole Chocolate Milk,3.333333333,3.333333333,12.91666667,Dairy_and_Egg,Milk,Flavored,1 cup,PB,946,2.87
ND00252,Hi-C - Orange Lava Burst,0,0,12.99435028,Beverages,Juice,Mixed Juice,1 box,PB,1700,2
ND01740,Veggie Patch Meatless Meatballs,17.85714286,5.952380952,13.0952381,Vegetables,Processed,Soy products,6 meatballs,PB,255,4.99
ND01720,Simply Potatoes: Traditional Mashed Potatoes,2.419354839,5.64516129,13.10483871,Vegetables,Processed,Potatoes_Fries_Tator_Tots,0.5 cup,PB,680,3.99
ND00850,"Pineapple raw, all varieties ",0.54,0.12,13.12,Fruits,Pineapple,Raw,"165g=1 cup, chunks / 905g=1 fruit",I,N/A,4.99
ND00844,"Dole Pineapple Slices in 100% Pineapple Juice, no sugar added (canned)",0.877192982,0,13.15789474,Fruits,Pineapple,Other,2 slices,PB,567,1.71
ND00578,Chobani Greek Yogurt Strawberry Banana on the Bottom Low-fat,7.333333333,2,13.16666667,Dairy_and_Egg,Yogurt,Greek,1 container,PB,150,1.25
ND01677,Green Giant Steamers Sweet Peas (frozen),4.395604396,0,13.18681319,Vegetables,Green,Peas,.66 cup,PB,255,1.99
ND00051,Earth's Best Stage 2 Baby Food-Apples (jar),0,0,13.27433628,Baby_Foods,Baby_Fruits,Stage_2,1 jar,PB,113,1.19
ND00055,Earth's Best Stage 2 Baby Food-Pears and Raspberries (jar),0,0,13.27433628,Baby_Foods,Baby_Fruits,Stage_2,1 jar,PB,113,1.19
ND00056,Gerber Second Foods All Natural Baby Food-Apple Blueberry (jar),0,0,13.27433628,Baby_Foods,Baby_Fruits,Stage_2,1 jar,WM,113,0.63
ND00057,Gerber Second Foods All Natural Baby Food-Apple Strawberry Banana (jar),0,0,13.27433628,Baby_Foods,Baby_Fruits,Stage_2,1 jar,PB,113,0.63
ND00066,Gerber Second Foods All Natural Baby Food-Apple Strawberry Banana (plastic),0,0,13.27433628,Baby_Foods,Baby_Fruits,Stage_2,1 pack,PB,226,1.07
ND00068,Gerber Second Foods All Natural Baby Food-Apples (plastic),0,0,13.27433628,Baby_Foods,Baby_Fruits,Stage_2,1 pack,PB,226,1.07
ND01845,Gerber Second Foods Baby Food-Apple Blueberry (plastic),0,0,13.27433628,Baby_Foods,Baby_Fruits,Stage_2,1 pack,PB,226,1.07
ND00846,Dole Pineapple Tidbits in 100% Pineapple juice (fruit bowl),0.884955752,0,13.27433628,Fruits,Pineapple,Other,1 container,PB,452,2.79
ND00845,Dole Pineapple Tidbits in 100% Pineapple Juice (individual cups),0.884955752,0,13.27433628,Fruits,Pineapple,Other,1 container,WD,452,2.99
ND01074,Winn Dixie Bologna,9.375,28.125,13.28125,Meats,Luncheon_Meats,Bologna,1 slice,WD,454,2.99
ND00048,Beech-Nut Stage 2 Baby Food-Just Apple & Strawberry (jar),0,0,13.33333333,Baby_Foods,Baby_Fruits,Stage_2,0.25 cup,WD,120,1.09
ND01840,"Beech-Nut Stage 2 Baby Food-Just pineapple, pear & avocado (jar)",0,1.666666667,13.33333333,Baby_Foods,Baby_Fruits,Stage_2,0.25 Cup,PB,120,1.09
ND00047,"Beech-Nut Stage 2 Baby Food-Just Raspberry, Apple & Beets (jar)",0,0,13.33333333,Baby_Foods,Baby_Fruits,Stage_2,0.25 cup,PB,120,1.09
ND00582,Dannon Oikos Traditional Greek Yogurt- Café Latte Blended,7.333333333,2.666666667,13.33333333,Dairy_and_Egg,Yogurt,Greek,1 container ,PB,150,1.13
ND01286,Diamond of California Chopped Walnuts,16.66666667,66.66666667,13.33333333,Nuts_and_Seeds,Walnuts,Null,0.25 cup,PB,113,3.99
ND01287,Diamond of California Shelled Walnuts,16.66666667,66.66666667,13.33333333,Nuts_and_Seeds,Walnuts,Null,0.25 cup,PB,454,10.99
ND01813,Hammons Black American Walnuts,26.66666667,53.33333333,13.33333333,Nuts_and_Seeds,Walnuts,Null,0.25 cup,PB,227,6.49
ND01378,La Choy Soy Sauce,6.666666667,0,13.33333333,Sauces_Soups_Condiments_Dressing,Sauces,Soy,1 Tbsp,PB,443,2.59
ND01380,Hellmann's Tartar Sauce,0,20,13.33333333,Sauces_Soups_Condiments_Dressing,Sauces,Tartar,2 Tbsp,PB,266,1.99
ND01381,Kraft Tartar Sauce ,0,16.66666667,13.33333333,Sauces_Soups_Condiments_Dressing,Sauces,Tartar,2 Tbsp,PB,354,2.39
ND01412,Campbell's Condensed Cream of Potato Soup (canned),1.666666667,2.083333333,13.33333333,Sauces_Soups_Condiments_Dressing,Soups,Null,0.5 cup,SW,650,2.24
ND01604,Mrs. Butterworth's Sugar Free Syrup,0,0,13.33333333,Sweets,Syrups_and_Toppings,Null,0.25 cup,PB,710,3.49
ND00802,"Tangerines (mandarin oranges), raw",0.81,0.31,13.34,Fruits,Citrus,Tangerine,"195g=1 cup, sections / 76g=1 small,  (2-0.25"" dia)",I,N/A,4.49
ND00727,PediaSure Peptide 1.0 Cal- Unflavored,2.995780591,4.050632911,13.37552743,Formulas,Liquid_Nutrition,Null,8 fl oz (1 can),I,5688,166
ND01236,"Nuts, macadamia nuts, dry roasted, without salt added",7.79,76.08,13.38,Nuts_and_Seeds,Macadeamia,Null,1 cup = 132 g,I,170,4.98
ND00383,Sorrento Galbani Mozzarella Cheese- Fresh (ball),17.85714286,17.85714286,13.39285714,Dairy_and_Egg,Cheese,Mozzarella,1 oz (28 g),PB,226,3.99
ND01176,Barbeque Flavored Fried Pork Skins Chicharrones,57.14285714,32.14285714,13.39285714,Meats,Pork,Null,0.5 oz,PB,92.1,1.99
ND01737,Morningstar Farms Veggie Burgers- Tomato and Basil Pizza (frozen),14.92537313,8.955223881,13.43283582,Vegetables,Processed,Soy products,1 burger,PB,268,4.49
ND00847,"Dole Pineapple Chunks in 100% Pineapple Juice, no sugar added (canned)",0.819672131,0,13.52459016,Fruits,Pineapple,Other,0.5 cup,PB,567,1.71
ND00848,Dole Pineapple Tidbits in 100% Pineapple Juice (canned),0.819672131,0,13.52459016,Fruits,Pineapple,Other,0.5 cup,PB,227,1
ND00515,Publix Fat Free Light Mandarin Orange Yogurt,4.117647059,0,13.52941176,Dairy_and_Egg,Yogurt,Flavored,1 container,PB,170,0.4
ND00781,"Dole Ready-Cut Fruit - Strawberries, Peaches & Bananas (frozen)",0.714285714,0,13.57142857,Fruits,Berries,Other,1 cup,WD,397,3.69
ND00798,Publix Mandarin Orange Segments in Light Syrup (canned),0.714285714,0,13.57142857,Fruits,Citrus,Orange,0.5 cup,PB,425,1.25
ND00728,Peptamen Junior Unflavored,3,3.84,13.6,Formulas,Liquid_Nutrition,Null,250 ml (1 carton),I,6000,169.99
ND01781,Publix Whole Kernel Golden Sweet Corn (canned),1.6,0.8,13.6,Vegetables,Yellow,Corn,0.5 cup,PB,432,0.8
ND00189,Earth's Best Stage 2 Baby Food-Corn and Butternut Squash (jar),0.884955752,0.442477876,13.60619469,Baby_Foods,Baby_Vegetables,Stage_2,1 jar,PB,113,1.19
ND00575,Chobani Greek Yogurt Blueberry on the Bottom Non-fat,8,0,13.66666667,Dairy_and_Egg,Yogurt,Greek,1 container,PB,150,1.25
ND00576,Chobani Greek Yogurt Raspberry on the Bottom Non-fat,8,0,13.66666667,Dairy_and_Egg,Yogurt,Greek,1 container,PB,150,1.25
ND00725,Ensure Nutrition Shake-Vanilla,3.797468354,2.53164557,13.71308017,Formulas,Liquid_Nutrition,Null,1 Bottle,PB,1638,8.59
ND00186,"Plum Organics Organic Baby Food 2 - Spinach, Peas & Pears",1.769911504,0,13.71681416,Baby_Foods,Baby_Vegetables,Stage_2,1 pack,PB,113,1.59
ND01281,Publix Shelled Walnuts,13.79310345,65.51724138,13.79310345,Nuts_and_Seeds,Walnuts,Null,0.25 cup,PB,340,6.49
ND01282,Publix Walnuts,13.79310345,65.51724138,13.79310345,Nuts_and_Seeds,Walnuts,Null,0.25 cup,PB,170,3.49
ND00152,Gerber Third Foods Baby Food-Lasagna with Meat Sauce Dinner (jar),2.941176471,2.352941176,13.82352941,Baby_Foods,Baby_Mixed_Dishes,Stage_3,1 jar,WD,170,0.79
ND00529,Stonyfield Organic Smooth and Creamy French Vanilla Whole Milk Yogurt,3.524229075,3.524229075,13.87665198,Dairy_and_Egg,Yogurt,Flavored,1 cup,PB,907,3.69
ND00136,Gerber Second Foods Baby Food-Sweet Potatoes and Turkey (plastic),2.02020202,3.03030303,13.88888889,Baby_Foods,Baby_Mixed_Dishes,Stage_2,1 pack (99 g),PB,198,1.29
ND01681,Publix Green Peas (frozen),5.555555556,0,13.88888889,Vegetables,Green,Peas,.66 cup,PB,425,1.69
ND01665,Publix Small Green Lima Beans (canned),3.2,0.4,13.9,Vegetables,Green,Lima_Beans,0.5 cup,PB,425,1.23
ND00726,Ensure Nutrition Shake-Milk Chocolate,3.797468354,2.53164557,13.92405063,Formulas,Liquid_Nutrition,Null,1 Bottle,PB,1638,8.59
ND00730,Pediasure - Banana ,2.953586498,3.797468354,13.92405063,Formulas,Liquid_Nutrition,Null,1 bottle (8 fl oz),PB,1638,11.79
ND00731,Pediasure - Berry ,2.953586498,3.797468354,13.92405063,Formulas,Liquid_Nutrition,Null,1 bottle (8 fl oz),PB,1638,11.79
ND00732,Pediasure - Chocolate,2.953586498,3.797468354,13.92405063,Formulas,Liquid_Nutrition,Null,1 bottle ,PB,1638,11.79
ND00733,Pediasure - Strawberry,2.953586498,3.797468354,13.92405063,Formulas,Liquid_Nutrition,Null,1 bottle,PB,1638,11.79
ND00734,Pediasure - Vanilla,2.953586498,3.797468354,13.92405063,Formulas,Liquid_Nutrition,Null,1 bottle,PB,1638,11.79
ND00735,Pediasure - Vanilla with Fiber,2.953586498,3.797468354,13.92405063,Formulas,Liquid_Nutrition,Null,1 bottle,PB,1638,12.99
ND00737,Pediasure Enteral Formula 1.0 Cal- Vanilla,2.953586498,3.797468354,13.92405063,Formulas,Liquid_Nutrition,Null,8 fl oz (1 can),I,5688,49
ND00583,Dannon Oikos Traditional Greek Yogurt- Lemon Meringue Blended,7.333333333,2.666666667,14,Dairy_and_Egg,Yogurt,Greek,1 container ,PB,150,1.13
ND01679,Bird's Eye Steamfresh Sweet Peas Selects (frozen),5.617977528,0,14.04494382,Vegetables,Green,Peas,.66 cup,PB,306,1.99
ND01680,Great Value Sweet Peas (frozen),5.617977528,0,14.04494382,Vegetables,Green,Peas,.66 cup,SW,907,1.98
ND01772,Old El Paso Traditional Refried Beans (canned),4.166666667,2.083333333,14.0625,Vegetables,White_Brown_Black,Refried_Beans,0.5 cup,PB,878,2.69
ND00034,Earth's Best Stage 1 Baby Food-First Pears (jar),0,0,14.08450704,Baby_Foods,Baby_Fruits,Stage_1,1 jar,PB,71,0.73
ND00141,Beech-Nut Stage 3 Baby Food-Classics Sweet Corn & Rice (jar),2.352941176,0.882352941,14.11764706,Baby_Foods,Baby_Mixed_Dishes,Stage_3,1 jar,WM,170,0.68
ND00142,Earth's Best Stage 3 Baby Food-Apple Cinnamon Oatmeal (jar),1.764705882,0.882352941,14.11764706,Baby_Foods,Baby_Mixed_Dishes,Stage_3,1 jar (170 g),PB,170,1.39
ND00073,Beech-Nut Stage 2 Baby Food-Classic Pears  (jar),0.884955752,0,14.15929204,Baby_Foods,Baby_Fruits,Stage_2,1 jar,PB,113,0.61
ND00127,"Earth's Best Stage 2 Baby Food-Peach, Oatmeal, and Banana (jar)",1.769911504,0.884955752,14.15929204,Baby_Foods,Baby_Mixed_Dishes,Stage_2,1 jar,PB,113,1.19
ND00185,Plum Organics Organic Baby Food 2 - Broccoli & Apple,0.884955752,0,14.15929204,Baby_Foods,Baby_Vegetables,Stage_2,1 pack,WD,113,1.69
ND01300,Kraft Miracle Whip Dressing - Original ,0,23.33333333,14.16666667,Sauces_Soups_Condiments_Dressing,Condiments,Mayonnaise,1 Tbsp,SW,354,2.62
ND01332,Wish-Bone Dressing - Italian ,0,23.33333333,14.16666667,Sauces_Soups_Condiments_Dressing,Dressings,Italian,2 Tbsp,PB,473,3.05
ND01415,Campbell's Condensed Tomato Soup (Healthy Request) (canned),1.666666667,1.25,14.27083333,Sauces_Soups_Condiments_Dressing,Soups,Null,0.5 cup ,PB,305,1.75
ND00623,Promise--Buttery--60% Vegetable Oil Spread--Heart Health Essentials (tub),0,57.14285714,14.28571429,Fats_and_Oils,Margarine_and_Margarine_Substitutes,Plain,1 tbsp,SW,425,2.98
ND00622,Shedd's Spread Country Crock 60% Vegetable Oil Spread (stick),0,57.14285714,14.28571429,Fats_and_Oils,Margarine_and_Margarine_Substitutes,Plain,1 tbsp,WD,453,1.99
ND00636,Olivio Original (60% Vegetable Oil Spread) (Tub),0,57.14285714,14.28571429,Fats_and_Oils,Margarine_and_Margarine_Substitutes,Supplemented,1 tbsp,PB,425,2.69
ND00779,Dole Wild Blueberries - All Natural (frozen),0,0,14.28571429,Fruits,Berries,Blueberry,1 cup,SW,910,9.36
ND01235,Mauna Loa Dry Roasted Macadamias,7.142857143,75,14.28571429,Nuts_and_Seeds,Macadeamia,Null,0.25 cup,PB,170,8.09
ND01266,South Georgia Pecan Co. #1 Pecan Meal,10.71428571,75,14.28571429,Nuts_and_Seeds,Nut_Flours_and_Meal,Null,1 oz,PB,453.5,N/A
ND01277,Fisher Chef's Naturals Chopped Pecans,10.71428571,71.42857143,14.28571429,Nuts_and_Seeds,Pecan,Null,0.25 cup,SW,453,9.98
ND01276,Fisher Chef's Naturals Pecan Halves,10.71428571,71.42857143,14.28571429,Nuts_and_Seeds,Pecan,Null,0.25 cup,SW,170,6.98
ND01278,Planter's Recipe Ready Pecan Halves,10.71428571,71.42857143,14.28571429,Nuts_and_Seeds,Pecan,Null,0.25 cup,PB,170,6.99
ND01285,Fisher Chef's Naturals Chopped Walnuts,16.07142857,66.07142857,14.28571429,Nuts_and_Seeds,Walnuts,Null,1 package,SW,56,1.88
ND01283,Fisher Chef's Naturals Walnut Halves and Pieces,14.28571429,64.28571429,14.28571429,Nuts_and_Seeds,Walnuts,Null,0.25 cup,SW,170,1.88
ND00736,PediaSure Enteral Formula 1.0 Cal With Fiber - Vanilla,2.953586498,3.797468354,14.34599156,Formulas,Liquid_Nutrition,Null,8 fl oz (1 can),I,5688,51
ND00528,Carrefour Yogurt alla Vaniglia- Cremoso,3.2,3.28,14.42,Dairy_and_Egg,Yogurt,Flavored,1 cup,I,250,N/A
ND01678,"Peas, green, raw",5.42,0.4,14.45,Vegetables,Green,Peas,145g=1 cup / g=,PB,170,2.5
ND00777,"Blueberries, raw",0.74,0.33,14.49,Fruits,Berries,Blueberry,148g=1 cup / 68g=50 berries,I,N/A,4.49
ND00065,"Gerber Second Foods All Natural Baby Food-Pear, Zucchini, Corn (plastic)",0,0.442477876,14.49115044,Baby_Foods,Baby_Fruits,Stage_2,1 pack,PB,226,1.07
ND00060,Beech-Nut Stage 2 Baby Food-Apple & Pumpkin (jar),0,0,14.58333333,Baby_Foods,Baby_Fruits,Stage_2,0.25 cup,PB,120,1.09
ND00061,Beech-Nut Stage 2 Baby Food-Just Apple & Kiwi (jar),0,0,14.58333333,Baby_Foods,Baby_Fruits,Stage_2,0.25 cup,PB,120,1.09
ND00062,"Beech-Nut Stage 2 Baby Food-Just Mango, Kiwi & Papaya (jar)",0,0,14.58333333,Baby_Foods,Baby_Fruits,Stage_2,0.25 cup,PB,120,1.09
ND00115,"Beech-Nut Stage 2 Baby Food-Apple, Cinnamon & Granola (jar)",0,0,14.58333333,Baby_Foods,Baby_Mixed_Dishes,Stage_2,0.25 cup,WD,120,1.09
ND00187,"Beech-Nut Stage 2 Baby Food-Beets, Pear & Pomegranate (jar)",0,0,14.58333333,Baby_Foods,Baby_Vegetables,Stage_2,0.25 cup,PB,120,1.09
ND00236,Publix Cranberry Raspberry Juice Cocktail ,0,0,14.58333333,Beverages,Juice,Craberry Juice,8 fl oz,PB,1890,2.39
ND00987,Hormel Black Label Bacon Maple,25,33.33333333,14.58333333,Meats,Bacon_and_Sausage,Pork_Bacon,2 pan fried slices,PB,340,8.69
ND00064,Gerber Second Foods All Natural Baby Food-Banana Carrot Mango (plastic),0.884955752,0,14.60176991,Baby_Foods,Baby_Fruits,Stage_2,1 pack,PB,226,1.07
ND00078,Gerber Second Foods Baby Food-Peaches (plastic),0.884955752,0,14.60176991,Baby_Foods,Baby_Fruits,Stage_2,1 pack,PB,226,1.07
ND00191,Gerber Second Foods All Natural Baby Food-Sweet Potatoes & Corn (plastic),0.884955752,0,14.60176991,Baby_Foods,Baby_Vegetables,Stage_2,1 pack,PB,226,1.07
ND00811,"Kiwifruit, green, raw ",1.14,0.52,14.66,Fruits,Kiwi,Null,"180g=1 cup, sliced / 69g=1 fruit,  (2"" dia)",I,N/A,0.99
ND01761,Goya Black Beans - Frijoles Negros (canned),5.737704918,0,14.75409836,Vegetables,White_Brown_Black,Black_Beans,0.5 cup,PB,439,1.49
ND01762,Goya Black Beans (low sodium) (canned),5.737704918,0,14.75409836,Vegetables,White_Brown_Black,Black_Beans,0.5 cup,WD,439,1.29
ND01783,Green Giant Whole Kernel Sweet Corn 50% Less Sodium (canned),1.652892562,0.41322314,14.87603306,Vegetables,Yellow,Corn,0.5 cup,PB,432,1.39
ND00135,Gerber Second Foods Baby Food-Apples and Chicken (plastic),1.01010101,3.03030303,14.8989899,Baby_Foods,Baby_Mixed_Dishes,Stage_2,1 pack,WD,198,1.11
ND00812,"Mangos, raw",0.82,0.38,14.98,Fruits,Mangos,Null,"165g=1 cup, pieces / 336g=1 fruit, without refuse",I,N/A,1
ND00063,Beech-Nut Stage 2 Baby Food-Just Pear & Blueberry (jar),0,0,15,Baby_Foods,Baby_Fruits,Stage_2,0.25 cup,WD,120,1.09
ND00240,Welch's 100% - White Grape Peach Juice,0,0,15,Beverages,Juice,Grape Juice,8 fl oz,SW,1890,3.88
ND00813,Dole Mango Chunks (frozen),0.714285714,0.357142857,15,Fruits,Mangos,Null,1 cup,PB,454,3
ND00043,Beech-Nut Classics Stage 2 Baby Food-Apple (jar),0,0,15.04424779,Baby_Foods,Baby_Fruits,Stage_2,1 jar ,PB,113,0.61
ND00050,"Beech-Nut Classics Stage 2 Baby Food-Apple, Pear & Banana (jar)",0,0,15.04424779,Baby_Foods,Baby_Fruits,Stage_2,1 jar,WD,113,0.64
ND00059,"Plum Organics Organic Baby Food 2 - Blueberry, Pear, & Purple Carrot",0.884955752,0,15.04424779,Baby_Foods,Baby_Fruits,Stage_2,1 pack,PB,113,1.59
ND00076,"Plum Organics Organic Baby Food 2- Peach, Apricot & Banana",0.884955752,0,15.04424779,Baby_Foods,Baby_Fruits,Stage_2,1 pouch,PB,113,1
ND00581,Cabot Greek Style Lowfat Yogurt - Vanilla Bean,7.522123894,1.769911504,15.04424779,Dairy_and_Egg,Yogurt,Greek,1 cup,PB,907,5.39
ND00522,Dannon All Natural Vanilla Lowfat Yogurt,4.444444444,1.333333333,15.11111111,Dairy_and_Egg,Yogurt,Flavored,1 cup ,PB,907,3
ND00140,Gerber Third Foods Nature Select Baby Food-Apples and Bananas with Mixed Cereal (jar),1.176470588,0.588235294,15.14705882,Baby_Foods,Baby_Mixed_Dishes,Stage_3,1 jar,PB,170,0.72
ND00145,Gerber Third Foods Nature Select Baby Food-Apples and Cinnamon with Oatmeal (jar),1.176470588,0.588235294,15.14705882,Baby_Foods,Baby_Mixed_Dishes,Stage_3,1 jar,WM,170,0.72
ND00031,"Plum Organics Organic Baby Food 2 - Cherry, Sweet Corn & Greek Yogurt",2.02020202,0,15.15151515,Baby_Foods,Baby_Dairy,Stage_2,1 pouch,PB,99,1.59
ND01284,Planters Recipe Ready Walnuts,15.15151515,66.66666667,15.15151515,Nuts_and_Seeds,Walnuts,Null,.33 cup,PB,283,6.99
ND01583,Snack Pack Pudding - Chocolate (sugar free),1.086956522,3.260869565,15.2173913,Sweets,Puddings,Null,1 pudding cup,PB,368,1
ND00843,"Pears, raw",0.36,0.14,15.23,Fruits,Pears,Raw,"140g=1 cup, slices / 161g=1 cup, cubes",I,N/A,1.49
ND00738,Jevity Nutrition 1 Cal 1000mL ready to hang,4.388185654,3.459915612,15.40084388,Formulas,Liquid_Nutrition,Null,8 fl oz,I,5688,38
ND00017,Gerber Graduates Yogurt Blends- Apple Zucchini ,3.03030303,3.03030303,15.4040404,Baby_Foods,Baby_Dairy,Null,1 container,PB,396,2.99
ND00018,Gerber Graduates Yogurt Blends- Carrot Peach Mango,3.03030303,3.03030303,15.4040404,Baby_Foods,Baby_Dairy,Null,1 container,SW,396,2.84
ND00019,Gerber Graduates Yogurt Blends- Mixed Berry,3.03030303,3.03030303,15.4040404,Baby_Foods,Baby_Dairy,Null,1 container,SW,396,2.84
ND00022,Gerber Yogurt Blends- Banana,3.03030303,3.03030303,15.4040404,Baby_Foods,Baby_Dairy,Null,1 container,SW,396,2.84
ND00023,Gerber Yogurt Blends- Strawberry,3.03030303,3.03030303,15.4040404,Baby_Foods,Baby_Dairy,Null,1 container,SW,396,2.84
ND01801,Gerber Yogurt Blends- Peach,3.03030303,3.03030303,15.4040404,Baby_Foods,Baby_Fruits,Null,1 container,SW,396,2.84
ND00318,Winn Dixie American Pasteurized Prepared Cheese Product (16 slices),14.28571429,23.80952381,15.47619048,Dairy_and_Egg,Cheese,American,1 slice,WD,340,2.99
ND00413,Winn Dixie Sliced Swiss - Singles (16 count),14.28571429,23.80952381,15.47619048,Dairy_and_Egg,Cheese,Swiss,1 slice,WD,340,2.99
ND01192,Tyson Whole Grain Chicken Breast Chunks,20.23809524,11.9047619,15.47619048,Meats,Poultry,Chicken_Breast,3 oz,SW,680,6.98
ND00045,Beech-Nut Classics Stage 2 Baby Food-Apple & Banana (jar),0,0,15.48672566,Baby_Foods,Baby_Fruits,Stage_2,1 jar,WM,113,0.6
ND00046,Beech-Nut Classics Stage 2 Baby Food-Apple & Cherry (jar),0,0,15.48672566,Baby_Foods,Baby_Fruits,Stage_2,1 jar,WD,113,0.64
ND00067,Gerber Second Foods All Natural Baby Food-Apples & Cherries (plastic),0,0,15.48672566,Baby_Foods,Baby_Fruits,Stage_2,1 pack,PB,226,1.07
ND00074,Gerber Second Foods All Natural Baby Food-Applesauce (jar),0,0,15.48672566,Baby_Foods,Baby_Fruits,Stage_2,1 jar,PB,113,0.63
ND00070,Gerber Second Foods All Natural Baby Food-Pear Pineapple (plastic),0,0,15.48672566,Baby_Foods,Baby_Fruits,Stage_2,1 pack,PB,226,1.07
ND00077,Gerber Second Foods All Natural Baby Food-Pears (plastic),0,0,15.48672566,Baby_Foods,Baby_Fruits,Stage_2,1 pack ,PB,226,1.07
ND00075,Plum Organics Organic Baby Food 2 - Pear & Mango,0,0,15.48672566,Baby_Foods,Baby_Fruits,Stage_2,1 pack,PB,113,1.59
ND00799,"Dole Mandarin Oranges, in 100% fruit juice (fruit cups)",0,0,15.48672566,Fruits,Citrus,Orange,1 container,WD,452,2.99
ND00525,Dannon Low Fat Coffee Yogurt,4.705882353,1.470588235,15.51470588,Dairy_and_Egg,Yogurt,Flavored,1 container,PB,170,0.5
ND00121,Gerber Second Foods Baby Food-Apple  Berry with Mixed Cereal (plastic),1.01010101,0.505050505,15.53030303,Baby_Foods,Baby_Mixed_Dishes,Stage_2,1 pack,WD,198,1.11
ND00123,Gerber Second Foods Blended Fruits with Oatmeal (plastic),1.01010101,0.505050505,15.53030303,Baby_Foods,Baby_Mixed_Dishes,Stage_2,1 pack (99g),PB,198,1.09
ND00235,Publix Cranberry Juice Cocktail with Calcium,0,0,15.625,Beverages,Juice,Craberry Juice,8 fl oz,PB,1890,2.39
ND00993,Publix Fully Cooked Bacon (15 slices) Hickory Smoked,25,37.5,15.625,Meats,Bacon_and_Sausage,Pork_Bacon,3 slices,PB,60,3.69
ND01613,Hershey's Syrup Chocolate Sugar Free,3.125,0,15.625,Sweets,Syrups_and_Toppings,Null,2 Tbsp,SW,496,2.98
ND00776,Publix Blackberries (frozen),1.428571429,0.357142857,15.71428571,Fruits,Berries,Blackberry,1 cup,PB,340,2.99
ND01331,Kraft Dressing - Zesty Italian ,0,14.51612903,15.72580645,Sauces_Soups_Condiments_Dressing,Dressings,Italian,2 Tbsp,SW,473,1.88
ND00314,Kraft Singles- American Cheese (24 slices),15.78947368,21.05263158,15.78947368,Dairy_and_Egg,Cheese,American,1 slice,PB,453,5.49
ND00315,Kraft Singles- White American Cheese (24 slices) ,15.78947368,21.05263158,15.78947368,Dairy_and_Egg,Cheese,American,1 slice,PB,453,5.49
ND00389,Kraft Velveeta Slices ,15.78947368,7.894736842,15.78947368,Dairy_and_Egg,Cheese,Other,1 slice,PB,453,3.99
ND00239,Welch's 100% - Red Grape Juice,0.416666667,0,15.83333333,Beverages,Juice,Grape Juice,64 fl oz ,SW,1890,3.88
ND00238,Welch's Original 100% - Concord Grape Juice ,0.416666667,0,15.83333333,Beverages,Juice,Grape Juice,8 fl oz,PB,1890,3.83
ND00035,Gerber First Foods All Natural Baby Food-Apples (plastic),0,0,15.84507042,Baby_Foods,Baby_Fruits,Stage_1,1 pack,SW,142,0.98
ND01859,Gerber Third Foods Baby Food-Apple Blueberry with Lil'Bits (Plastic),0,0,15.84507042,Baby_Foods,Baby_Fruits,Stage_3,1 Pack,PB ,284,1.67
